p,N,beta,method,x_eval,u_exact_dd,u_h_dd
2,2,1.55,uniform,0.0002611161100917459,34.92361865707652,1.6892223211557864
2,2,1.55,uniform,0.00026721061550794326,34.562903542702976,1.6892223211557864
2,2,1.55,uniform,0.000273447367973758,34.2059141417217,1.6892223211557864
2,2,1.55,uniform,0.00027982968756551157,33.852611972406464,1.6892223211557864
2,2,1.55,uniform,0.00028636097185081157,33.502958950496726,1.6892223211557864
2,2,1.55,uniform,0.00029304469769721414,33.15691738509235,1.6892223211557864
2,2,1.55,uniform,0.0002998844231231028,32.814449974590644,1.6892223211557864
2,2,1.55,uniform,0.0003068837891917642,32.47551980266554,1.6892223211557864
2,2,1.55,uniform,0.0003140465219496752,32.14009033428812,1.6892223211557864
2,2,1.55,uniform,0.00032137643441002754,31.80812541178833,1.6892223211557864
2,2,1.55,uniform,0.000328877428582551,31.47958925095733,1.6892223211557864
2,2,1.55,uniform,0.0003365534975507094,31.154446437190213,1.6892223211557864
2,2,1.55,uniform,0.00034440872759738196,30.832661921668418,1.6892223211557864
2,2,1.55,uniform,0.00035244730038015845,30.514201017581605,1.6892223211557864
2,2,1.55,uniform,0.0003606734951574028,30.19902939638867,1.6892223211557864
2,2,1.55,uniform,0.00036909169106627787,29.887113084117253,1.6892223211557864
2,2,1.55,uniform,0.0003777063694539364,29.57841845770151,1.6892223211557864
2,2,1.55,uniform,0.00038652211626312617,29.272912241357663,1.6892223211557864
2,2,1.55,uniform,0.00039554362447347016,28.97056150299714,1.6892223211557864
2,2,1.55,uniform,0.00040477569659973223,28.671333650676573,1.6892223211557864
2,2,1.55,uniform,0.0004142232472483893,28.37519642908456,1.6892223211557864
2,2,1.55,uniform,0.00042389130573387786,28.08211791606468,1.6892223211557864
2,2,1.55,uniform,0.00043378501875589886,27.7920665191745,1.6892223211557864
2,2,1.55,uniform,0.00044390965313921663,27.505010972280033,1.6892223211557864
2,2,1.55,uniform,0.0004542705986374043,27.220920332185337,1.6892223211557864
2,2,1.55,uniform,0.0004648733708020257,26.939763975297105,1.6892223211557864
2,2,1.55,uniform,0.00047572361391878896,26.661511594323493,1.6892223211557864
2,2,1.55,uniform,0.00048682710401222793,26.386133195007215,1.6892223211557864
2,2,1.55,uniform,0.000498189751920516,26.113599092892223,1.6892223211557864
2,2,1.55,uniform,0.0005098176064420425,25.843879910123942,1.6892223211557864
2,2,1.55,uniform,0.0005217168575554348,25.576946572282452,1.6892223211557864
2,2,1.55,uniform,0.000533893839714735,25.312770305248414,1.6892223211557864
2,2,1.55,uniform,0.0005463550352214876,25.051322632101318,1.6892223211557864
2,2,1.55,uniform,0.0005591070776755293,24.792575370049875,1.6892223211557864
2,2,1.55,uniform,0.0005721567555063246,24.53650062739402,1.6892223211557864
2,2,1.55,uniform,0.0005855110155867238,24.28307080051828,1.6892223211557864
2,2,1.55,uniform,0.0005991769669310619,24.03225857091632,1.6892223211557864
2,2,1.55,uniform,0.0006131618844795774,23.784036902246076,1.6892223211557864
2,2,1.55,uniform,0.0006274732129711574,23.5383790374154,1.6892223211557864
2,2,1.55,uniform,0.0006421185709064757,23.295258495697738,1.6892223211557864
2,2,1.55,uniform,0.000657105754603627,23.0546490698777,1.6892223211557864
2,2,1.55,uniform,0.0006724427423484249,22.816524823425997,1.6892223211557864
2,2,1.55,uniform,0.0006881376986415663,22.580860087703627,1.6892223211557864
2,2,1.55,uniform,0.0007041989785449289,22.347629459194895,1.6892223211557864
2,2,1.55,uniform,0.0007206351321293053,22.116807796769088,1.6892223211557864
2,2,1.55,uniform,0.0007374549090259547,21.888370218970355,1.6892223211557864
2,2,1.55,uniform,0.0007546672630843886,21.662292101335584,1.6892223211557864
2,2,1.55,uniform,0.0007722813571388642,21.438549073740038,1.6892223211557864
2,2,1.55,uniform,0.0007903065678861348,21.217117017770367,1.6892223211557864
2,2,1.55,uniform,0.0008087524908770449,20.997972064124763,1.6892223211557864
2,2,1.55,uniform,0.0008276289456246343,20.781090590039923,1.6892223211557864
2,2,1.55,uniform,0.0008469459808314585,20.566449216744704,1.6892223211557864
2,2,1.55,uniform,0.0008667138797389233,20.35402480693995,1.6892223211557864
2,2,1.55,uniform,0.0008869431656014704,20.143794462304413,1.6892223211557864
2,2,1.55,uniform,0.0009076446072885356,19.935735521026427,1.6892223211557864
2,2,1.55,uniform,0.0009288292250172499,19.72982555536109,1.6892223211557864
2,2,1.55,uniform,0.0009505082962189503,19.52604236921265,1.6892223211557864
2,2,1.55,uniform,0.0009726933615426169,19.32436399574186,1.6892223211557864
2,2,1.55,uniform,0.0009953962309984233,19.12476869499808,1.6892223211557864
2,2,1.55,uniform,0.0010186289902446865,18.927234951575823,1.6892223211557864
2,2,1.55,uniform,0.0010424040070215557,18.731741472295454,1.6892223211557864
2,2,1.55,uniform,0.001066733937734857,18.538267183907937,1.6892223211557864
2,2,1.55,uniform,0.0010916317341936148,18.34679123082322,1.6892223211557864
2,2,1.55,uniform,0.001117110650504824,18.157292972862113,1.6892223211557864
2,2,1.55,uniform,0.0011431842501291502,17.969751983031355,1.6892223211557864
2,2,1.55,uniform,0.0011698664131013056,17.78414804532172,1.6892223211557864
2,2,1.55,uniform,0.0011971713434189657,17.600461152528766,1.6892223211557864
2,2,1.55,uniform,0.0012251135766041176,17.418671504096235,1.6892223211557864
2,2,1.55,uniform,0.0012537079874409196,17.2387595039816,1.6892223211557864
2,2,1.55,uniform,0.0012829697978941476,17.060705758543715,1.6892223211557864
2,2,1.55,uniform,0.0013129145852124654,16.884491074452274,1.6892223211557864
2,2,1.55,uniform,0.0013435582902208262,16.710096456618874,1.6892223211557864
2,2,1.55,uniform,0.0013749172258064205,16.53750310614942,1.6892223211557864
2,2,1.55,uniform,0.0014070080856026838,16.36669241831772,1.6892223211557864
2,2,1.55,uniform,0.0014398479528760068,16.19764598055993,1.6892223211557864
2,2,1.55,uniform,0.0014734543096198345,16.03034557048985,1.6892223211557864
2,2,1.55,uniform,0.001507845045861051,15.864773153934582,1.6892223211557864
2,2,1.55,uniform,0.0015430384691835644,15.700910882990547,1.6892223211557864
2,2,1.55,uniform,0.0015790533144741758,15.538741094099576,1.6892223211557864
2,2,1.55,uniform,0.001615908753895919,15.378246306144849,1.6892223211557864
2,2,1.55,uniform,0.0016536244070941787,15.219409218566549,1.6892223211557864
2,2,1.55,uniform,0.0016922203516410354,15.062212709496869,1.6892223211557864
2,2,1.55,uniform,0.0017317171337233527,14.906639833914458,1.6892223211557864
2,2,1.55,uniform,0.0017721357790803584,14.752673821817762,1.6892223211557864
2,2,1.55,uniform,0.0018134978041964953,14.600298076417323,1.6892223211557864
2,2,1.55,uniform,0.0018558252277555188,14.449496172346716,1.6892223211557864
2,2,1.55,uniform,0.0018991405823619357,14.300251853891988,1.6892223211557864
2,2,1.55,uniform,0.0019434669265360183,14.152549033239364,1.6892223211557864
2,2,1.55,uniform,0.001988827856988808,14.006371788741024,1.6892223211557864
2,2,1.55,uniform,0.002004008016032064,13.958528357550335,1.6892223211557864
2,2,1.55,uniform,0.0020352475211835755,13.861704363198898,1.6892223211557864
2,2,1.55,uniform,0.0020827506301905143,13.718531162166062,1.6892223211557864
2,2,1.55,uniform,0.002131362471841438,13.576836752265752,1.6892223211557864
2,2,1.55,uniform,0.00218110892419152,13.436605859527715,1.6892223211557864
2,2,1.55,uniform,0.0022320164692952345,13.297823367741751,1.6892223211557864
2,2,1.55,uniform,0.0022841122073038256,13.160474316828255,1.6892223211557864
2,2,1.55,uniform,0.0023374238708918126,13.024543901225615,1.6892223211557864
2,2,1.55,uniform,0.002391979840020237,12.890017468294188,1.6892223211557864
2,2,1.55,uniform,0.00244780915704444,12.756880516736887,1.6892223211557864
2,2,1.55,uniform,0.0025049415421745025,12.62511869503597,1.6892223211557864
2,2,1.55,uniform,0.002563407409296515,12.494717799906025,1.6892223211557864
2,2,1.55,uniform,0.0026232378821631234,12.365663774762927,1.6892223211557864
2,2,1.55,uniform,0.0026844648109619652,12.237942708208596,1.6892223211557864
2,2,1.55,uniform,0.0027471207892708085,12.111540832531444,1.6892223211557864
2,2,1.55,uniform,0.0028112391714084613,11.986444522222223,1.6892223211557864
2,2,1.55,uniform,0.0028768540901905914,11.862640292505336,1.6892223211557864
2,2,1.55,uniform,0.002944000475100034,11.740114797885196,1.6892223211557864
2,2,1.55,uniform,0.003012714070881164,11.618854830707663,1.6892223211557864
2,2,1.55,uniform,0.0030830314565682766,11.498847319736312,1.6892223211557864
2,2,1.55,uniform,0.0031549900649580883,11.380079328743424,1.6892223211557864
2,2,1.55,uniform,0.003228628202536727,11.262538055115536,1.6892223211557864
2,2,1.55,uniform,0.0033039850698718546,11.146210828473336,1.6892223211557864
2,2,1.55,uniform,0.0033811007824806815,11.03108510930592,1.6892223211557864
2,2,1.55,uniform,0.003460016392185109,10.917148487619055,1.6892223211557864
2,2,1.55,uniform,0.00354077390896527,10.804388681597446,1.6892223211557864
2,2,1.55,uniform,0.00362341632332315,10.692793536280824,1.6892223211557864
2,2,1.55,uniform,0.0037079876291681723,10.582351022253693,1.6892223211557864
2,2,1.55,uniform,0.0037945328472369423,10.473049234348622,1.6892223211557864
2,2,1.55,uniform,0.003883098049059601,10.364876390362936,1.6892223211557864
2,2,1.55,uniform,0.003973730381485604,10.257820829788603,1.6892223211557864
2,2,1.55,uniform,0.004008016032064128,10.218240852370416,1.6892223211557864
2,2,1.55,uniform,0.004066478091781854,10.151871012555363,1.6892223211557864
2,2,1.55,uniform,0.004161390553316707,10.047015517786713,1.6892223211557864
2,2,1.55,uniform,0.004258518291843414,9.943243042568799,1.6892223211557864
2,2,1.55,uniform,0.00435791301239703,9.840542400732032,1.6892223211557864
2,2,1.55,uniform,0.004459627626819095,9.738902521645258,1.6892223211557864
2,2,1.55,uniform,0.004563716281924753,9.638312449022413,1.6892223211557864
2,2,1.55,uniform,0.00467023438832733,9.538761339741454,1.6892223211557864
2,2,1.55,uniform,0.004779238649935595,9.440238462675573,1.6892223211557864
2,2,1.55,uniform,0.00489078709413959,9.342733197536399,1.6892223211557864
2,2,1.55,uniform,0.0050049391027009536,9.246235033729194,1.6892223211557864
2,2,1.55,uniform,0.0051217554433642416,9.150733569219858,1.6892223211557864
2,2,1.55,uniform,0.0052412983022060615,9.056218509413641,1.6892223211557864
2,2,1.55,uniform,0.0053636313167392344,8.96267966604545,1.6892223211557864
2,2,1.55,uniform,0.005488819609789666,8.870106956081557,1.6892223211557864
2,2,1.55,uniform,0.005616929824163805,8.778490400632764,1.6892223211557864
2,2,1.55,uniform,0.005748030158125352,8.687820123878675,1.6892223211557864
2,2,1.55,uniform,0.005882190401699956,8.598086352003154,1.6892223211557864
2,2,1.55,uniform,0.0060120240480961915,8.514027891544504,1.6892223211557864
2,2,1.55,uniform,0.006019481973827274,8.50927941214075,1.6892223211557864
2,2,1.55,uniform,0.006159977960380168,8.421389731334008,1.6892223211557864
2,2,1.55,uniform,0.006303753153071281,8.334407835501548,1.6892223211557864
2,2,1.55,uniform,0.006450884089267686,8.248324348416816,1.6892223211557864
2,2,1.55,uniform,0.006601449092734883,8.163129990697346,1.6892223211557864
2,2,1.55,uniform,0.0067555283153316395,8.078815578804525,1.6892223211557864
2,2,1.55,uniform,0.006913203779678127,7.995372024053623,1.6892223211557864
2,2,1.55,uniform,0.007074559422819878,7.912790331634094,1.6892223211557864
2,2,1.55,uniform,0.007239681140910877,7.831061599639966,1.6892223211557864
2,2,1.55,uniform,0.007408656834939568,7.750177018110265,1.6892223211557864
2,2,1.55,uniform,0.007581576457522103,7.670127868079353,1.6892223211557864
2,2,1.55,uniform,0.007758532060787828,7.590905520637032,1.6892223211557864
2,2,1.55,uniform,0.007939617845382276,7.512501435998438,1.6892223211557864
2,2,1.55,uniform,0.008016032064128256,7.480190134841381,1.6892223211557864
2,2,1.55,uniform,0.008124930210614048,7.434907162583459,1.6892223211557864
2,2,1.55,uniform,0.008314567805772064,7.358114336105707,1.6892223211557864
2,2,1.55,uniform,0.00850863158264058,7.282114678670889,1.6892223211557864
2,2,1.55,uniform,0.008707224849239923,7.206899997884484,1.6892223211557864
2,2,1.55,uniform,0.008910453324821503,7.13246218596866,1.6892223211557864
2,2,1.55,uniform,0.009118425196146562,7.058793218888257,1.6892223211557864
2,2,1.55,uniform,0.00933125117507824,6.985885155485881,1.6892223211557864
2,2,1.55,uniform,0.009549044557518078,6.9137301366258574,1.6892223211557864
2,2,1.55,uniform,0.009771921283717996,6.842320384347065,1.6892223211557864
2,2,1.55,uniform,0.01,6.771648201024499,1.6892223211557864
2,2,1.55,uniform,0.01002004008016032,6.765550362209598,1.6892223211557864
2,2,1.55,uniform,0.012024048096192383,6.232633225446202,1.6892223211557864
2,2,1.55,uniform,0.014028056112224447,5.814943712341257,1.6892223211557864
2,2,1.55,uniform,0.01603206412825651,5.475819689687422,1.6892223211557864
2,2,1.55,uniform,0.018036072144288574,5.1931456584237825,1.6892223211557864
2,2,1.55,uniform,0.02004008016032064,4.952672755255409,1.6892223211557864
2,2,1.55,uniform,0.022044088176352703,4.744745525083953,1.6892223211557864
2,2,1.55,uniform,0.024048096192384766,4.562554576725615,1.6892223211557864
2,2,1.55,uniform,0.026052104208416832,4.401139402021434,1.6892223211557864
2,2,1.55,uniform,0.028056112224448895,4.256787955983894,1.6892223211557864
2,2,1.55,uniform,0.03006012024048096,4.126658843254338,1.6892223211557864
2,2,1.55,uniform,0.03206412825651302,4.008534640624385,1.6892223211557864
2,2,1.55,uniform,0.03406813627254509,3.90065570479646,1.6892223211557864
2,2,1.55,uniform,0.03607214428857715,3.8016051377301934,1.6892223211557864
2,2,1.55,uniform,0.038076152304609215,3.7102272667929155,1.6892223211557864
2,2,1.55,uniform,0.04008016032064128,3.6255686688345268,1.6892223211557864
2,2,1.55,uniform,0.04208416833667334,3.5468347154128907,1.6892223211557864
2,2,1.55,uniform,0.044088176352705406,3.4733570270887157,1.6892223211557864
2,2,1.55,uniform,0.04609218436873747,3.4045687380756466,1.6892223211557864
2,2,1.55,uniform,0.04809619238476953,3.3399854463776104,1.6892223211557864
2,2,1.55,uniform,0.0501002004008016,3.279190365281984,1.6892223211557864
2,2,1.55,uniform,0.052104208416833664,3.2218226221811324,1.6892223211557864
2,2,1.55,uniform,0.05410821643286573,3.1675679447079483,1.6892223211557864
2,2,1.55,uniform,0.05611222444889779,3.116151178514818,1.6892223211557864
2,2,1.55,uniform,0.058116232464929855,3.067330225220267,1.6892223211557864
2,2,1.55,uniform,0.06012024048096192,3.0208910922280987,1.6892223211557864
2,2,1.55,uniform,0.06212424849699398,2.976643820912398,1.6892223211557864
2,2,1.55,uniform,0.06412825651302605,2.9344191145203498,1.6892223211557864
2,2,1.55,uniform,0.06613226452905811,2.894065527831563,1.6892223211557864
2,2,1.55,uniform,0.06813627254509018,2.8554471111005997,1.6892223211557864
2,2,1.55,uniform,0.07014028056112225,2.8184414238753637,1.6892223211557864
2,2,1.55,uniform,0.0721442885771543,2.7829378518920875,1.6892223211557864
2,2,1.55,uniform,0.07414829659318636,2.7488361738028493,1.6892223211557864
2,2,1.55,uniform,0.07615230460921843,2.7160453350094707,1.6892223211557864
2,2,1.55,uniform,0.0781563126252505,2.684482394099751,1.6892223211557864
2,2,1.55,uniform,0.08016032064128256,2.6540716138546263,1.6892223211557864
2,2,1.55,uniform,0.08216432865731463,2.6247436739240637,1.6892223211557864
2,2,1.55,uniform,0.08416833667334668,2.596434986359693,1.6892223211557864
2,2,1.55,uniform,0.08617234468937875,2.5690870984732133,1.6892223211557864
2,2,1.55,uniform,0.08817635270541081,2.5426461701364054,1.6892223211557864
2,2,1.55,uniform,0.09018036072144288,2.517062514785203,1.6892223211557864
2,2,1.55,uniform,0.09218436873747494,2.4922901951401015,1.6892223211557864
2,2,1.55,uniform,0.09418837675350701,2.468286666088495,1.6892223211557864
2,2,1.55,uniform,0.09619238476953906,2.4450124583540123,1.6892223211557864
2,2,1.55,uniform,0.09819639278557113,2.4224308975528173,1.6892223211557864
2,2,1.55,uniform,0.1002004008016032,2.400507854046032,1.6892223211557864
2,2,1.55,uniform,0.10220440881763526,2.3792115196718,1.6892223211557864
2,2,1.55,uniform,0.10420841683366733,2.358512208004712,1.6892223211557864
2,2,1.55,uniform,0.1062124248496994,2.338382175264028,1.6892223211557864
2,2,1.55,uniform,0.10821643286573146,2.3187954593913953,1.6892223211557864
2,2,1.55,uniform,0.11022044088176351,2.2997277351562917,1.6892223211557864
2,2,1.55,uniform,0.11222444889779558,2.281156183433824,1.6892223211557864
2,2,1.55,uniform,0.11422845691382764,2.263059373043216,1.6892223211557864
2,2,1.55,uniform,0.11623246492985971,2.2454171537433334,1.6892223211557864
2,2,1.55,uniform,0.11823647294589178,2.228210559159702,1.6892223211557864
2,2,1.55,uniform,0.12024048096192384,2.211421718570358,1.6892223211557864
2,2,1.55,uniform,0.1222444889779559,2.1950337766094874,1.6892223211557864
2,2,1.55,uniform,0.12424849699398796,2.1790308200613873,1.6892223211557864
2,2,1.55,uniform,0.12625250501002003,2.1633978110156065,1.6892223211557864
2,2,1.55,uniform,0.1282565130260521,2.148120525739336,1.6892223211557864
2,2,1.55,uniform,0.13026052104208416,2.133185498697273,1.6892223211557864
2,2,1.55,uniform,0.13226452905811623,2.1185799712137587,1.6892223211557864
2,2,1.55,uniform,0.1342685370741483,2.1042918443284084,1.6892223211557864
2,2,1.55,uniform,0.13627254509018036,2.0903096354458235,1.6892223211557864
2,2,1.55,uniform,0.13827655310621242,2.076622438423269,1.6892223211557864
2,2,1.55,uniform,0.1402805611222445,2.0632198867782705,1.6892223211557864
2,2,1.55,uniform,0.14228456913827653,2.0500921197315645,1.6892223211557864
2,2,1.55,uniform,0.1442885771543086,2.0372297508304253,1.6892223211557864
2,2,1.55,uniform,0.14629258517034066,2.024623838923487,1.6892223211557864
2,2,1.55,uniform,0.14829659318637273,2.012265861281328,1.6892223211557864
2,2,1.55,uniform,0.1503006012024048,2.0001476886775844,1.6892223211557864
2,2,1.55,uniform,0.15230460921843686,1.9882615622636055,1.6892223211557864
2,2,1.55,uniform,0.15430861723446893,1.9766000720858408,1.6892223211557864
2,2,1.55,uniform,0.156312625250501,1.9651561371096562,1.6892223211557864
2,2,1.55,uniform,0.15831663326653306,1.95392298662613,1.6892223211557864
2,2,1.55,uniform,0.16032064128256512,1.94289414292994,1.6892223211557864
2,2,1.55,uniform,0.1623246492985972,1.9320634051667807,1.6892223211557864
2,2,1.55,uniform,0.16432865731462926,1.9214248342579952,1.6892223211557864
